name,brand,accords,ratingValue,ratingCount,seasons,timeOfDay,gender,priceValue,notesBreakdown
Blue Mediterraneo Mirto di Panarea Limited Edition 2024,Acqua di Parma,"{'citrus': 1.0, 'aromatic': 0.926089, 'fresh spicy': 0.801448, 'white floral': 0.7347839999999999, 'amber': 0.647827, 'woody': 0.636234, 'herbal': 0.543479, 'fresh': 0.488408, 'floral': 0.468115}",3.67,21,"{'winter': 0.153846, 'spring': 0.692308, 'summer': 0.9230769999999999, 'fall': 0.23076899999999997}","{'day': 1.0, 'night': 0.307692}","{'female': 2, 'more female': 3, 'unisex': 8, 'more male': 3, 'male': 0}","{'way overpriced': 2, 'overpriced': 2, 'ok': 7, 'good value': 0, 'great value': 1}","{'topnotes': ['Italian Lemon', 'Basil', 'Myrtle', 'Bergamot'], 'midnotes': ['Jasmine', 'Damask Rose'], 'bottomnotes': ['Cedarwood', 'Juniper', 'Amber']}"
Oud and Zagara,Acqua di Parma,"{'citrus': 1.0, 'white floral': 0.927589, 'musky': 0.874488, 'amber': 0.831038, 'sweet': 0.787589, 'yellow floral': 0.78276, 'oud': 0.78276, 'woody': 0.7151770000000001, 'leather': 0.691038, 'warm spicy': 0.628279}",3.67,21,"{'winter': 0.857143, 'spring': 0.857143, 'summer': 0.571429, 'fall': 1.0}","{'day': 0.714286, 'night': 1.0}","{'female': 0, 'more female': 5, 'unisex': 6, 'more male': 3, 'male': 1}","{'way overpriced': 0, 'overpriced': 3, 'ok': 6, 'good value': 1, 'great value': 0}","{'topnotes': ['Lemon', 'Nutmeg'], 'midnotes': ['Agarwood (Oud)', 'Ylang-Ylang', 'Saffron', 'Orange Blossom'], 'bottomnotes': ['Labdanum', 'Ambergris', 'Musk', 'Suede', 'Vetiver']}"
Acqua di Parma Colonia Assoluta,Acqua di Parma,"{'citrus': 1.0, 'woody': 0.661758, 'aromatic': 0.5345150000000001, 'earthy': 0.490088, 'fresh spicy': 0.472865, 'yellow floral': 0.462084, 'sweet': 0.458142, 'warm spicy': 0.45282200000000006}",4.23,"1,164","{'winter': 0.11713699999999999, 'spring': 0.791757, 'summer': 0.969631, 'fall': 0.308026}","{'day': 1.0, 'night': 0.23427299999999998}","{'female': 2, 'more female': 3, 'unisex': 53, 'more male': 64, 'male': 28}","{'way overpriced': 5, 'overpriced': 35, 'ok': 67, 'good value': 24, 'great value': 1}","{'topnotes': ['Sweet Orange', 'Lemon Verbena', 'Bergamot', 'Bitter Orange'], 'midnotes': ['Jasmine', 'Cedar', 'Ylang-Ylang', 'Paprika', 'Cardamom', 'Pink Pepper', 'Vetiver'], 'bottomnotes': ['Resins', 'White Musk', 'Oakmoss', 'Patchouli']}"
Colonia Intensa Oud Eau de Cologne Concentree,Acqua di Parma,"{'oud': 1.0, 'leather': 0.82742, 'citrus': 0.772579, 'aromatic': 0.7129829999999999, 'animalic': 0.5946779999999999, 'fresh': 0.536292, 'fresh spicy': 0.5345150000000001, 'woody': 0.512902, 'musky': 0.506452, 'smoky': 0.458226}",4.34,"1,016","{'winter': 0.8647889999999999, 'spring': 0.678873, 'summer': 0.515493, 'fall': 1.0}","{'day': 0.732394, 'night': 0.9436620000000001}","{'female': 1, 'more female': 4, 'unisex': 26, 'more male': 39, 'male': 78}","{'way overpriced': 11, 'overpriced': 28, 'ok': 65, 'good value': 17, 'great value': 7}","{'topnotes': ['Citruses'], 'midnotes': ['Amyris', 'Agarwood (Oud)', 'Coriander'], 'bottomnotes': ['Leather', 'Musk']}"
Colonia Quercia,Acqua di Parma,"{'citrus': 1.0, 'aromatic': 0.998542, 'woody': 0.8177110000000001, 'fresh spicy': 0.8040970000000001, 'warm spicy': 0.739324, 'mossy': 0.67917, 'earthy': 0.62861, 'rose': 0.479617, 'herbal': 0.47767400000000004, 'patchouli': 0.457988}",4.07,546,"{'winter': 0.5543480000000001, 'spring': 1.0, 'summer': 0.6630429999999999, 'fall': 0.9782609999999999}","{'day': 1.0, 'night': 0.5869570000000001}","{'female': 2, 'more female': 1, 'unisex': 23, 'more male': 42, 'male': 74}","{'way overpriced': 11, 'overpriced': 33, 'ok': 58, 'good value': 15, 'great value': 3}","{'topnotes': ['Lemon', 'Pink Pepper', 'Bergamot', 'Petitgrain'], 'midnotes': ['Cedar', 'Cardamom', 'Geranium'], 'bottomnotes': ['Tonka Bean', 'Oakmoss', 'Patchouli']}"
Mirto Di Panarea Forte Special Edition Eau De Toilette,Acqua di Parma,"{'aromatic': 1.0, 'fresh spicy': 0.783681, 'herbal': 0.591666, 'citrus': 0.543663, 'marine': 0.482291, 'woody': 0.44097200000000003}",4.38,85,"{'winter': 0.037037, 'spring': 0.611111, 'summer': 1.0, 'fall': 0.16666699999999998}","{'day': 0.8703700000000001, 'night': 0.12963}","{'female': 3, 'more female': 10, 'unisex': 34, 'more male': 6, 'male': 2}","{'way overpriced': 1, 'overpriced': 10, 'ok': 27, 'good value': 6, 'great value': 0}","{'topnotes': ['Myrtle', 'Italian Lemon', 'Basil', 'Bergamot'], 'midnotes': ['Jasmine', 'Damask Rose', 'Sea Notes'], 'bottomnotes': ['Mastic or Lentisque', 'Cedar', 'Juniper', 'Amber']}"
Note di Colonia III,Acqua di Parma,"{'amber': 1.0, 'warm spicy': 0.646452, 'aromatic': 0.555935, 'woody': 0.512273, 'citrus': 0.508722, 'balsamic': 0.480681, 'sweet': 0.479261}",4.44,189,"{'winter': 0.7571429999999999, 'spring': 0.8142860000000001, 'summer': 0.37142899999999995, 'fall': 1.0}","{'day': 0.714286, 'night': 0.8285710000000001}","{'female': 1, 'more female': 0, 'unisex': 31, 'more male': 26, 'male': 16}","{'way overpriced': 30, 'overpriced': 19, 'ok': 10, 'good value': 5, 'great value': 4}","{'topnotes': ['Ginger', 'Mandarin Orange'], 'midnotes': ['Olibanum', 'Jasmine', 'Vetiver'], 'bottomnotes': ['Myrhh', 'Tonka Bean', 'Labdanum']}"
Colonia Vaniglia,Acqua di Parma,"{'vanilla': 1.0, 'citrus': 0.986, 'musky': 0.8459990000000001, 'powdery': 0.813801, 'white floral': 0.7759999999999999, 'sweet': 0.532402, 'fresh spicy': 0.45400100000000004, 'floral': 0.441398}",4.06,104,"{'winter': 0.975, 'spring': 0.375, 'summer': 0.225, 'fall': 1.0}","{'day': 0.775, 'night': 0.825}","{'female': 4, 'more female': 3, 'unisex': 19, 'more male': 2, 'male': 4}","{'way overpriced': 3, 'overpriced': 6, 'ok': 9, 'good value': 6, 'great value': 2}","{'topnotes': ['Bergamot', 'Mandarin Orange'], 'midnotes': ['Vanilla', 'Jasmine Sambac'], 'bottomnotes': ['Musk']}"
Zafferano,Acqua di Parma,"{'citrus': 1.0, 'aromatic': 0.951945, 'warm spicy': 0.925764, 'white floral': 0.802045, 'vanilla': 0.7927249999999999, 'fresh spicy': 0.762598, 'woody': 0.690519, 'rose': 0.640675, 'sweet': 0.60159, 'metallic': 0.57971}",4.07,281,"{'winter': 0.5, 'spring': 1.0, 'summer': 0.7264149999999999, 'fall': 0.962264}","{'day': 0.933962, 'night': 0.754717}","{'female': 18, 'more female': 19, 'unisex': 83, 'more male': 46, 'male': 13}","{'way overpriced': 35, 'overpriced': 61, 'ok': 43, 'good value': 1, 'great value': 3}","{'topnotes': ['Bitter Orange', 'Bergamot', 'Coriander', 'Mandarin Orange'], 'midnotes': ['Geranium', 'Orange Blossom', 'Rose', 'Jasmine Sambac', 'Saffron'], 'bottomnotes': ['Woody Notes', 'Vanilla', 'Tonka Bean']}"
Colonia Futura,Acqua di Parma,"{'citrus': 1.0, 'aromatic': 0.955103, 'fresh spicy': 0.543851, 'woody': 0.537683, 'lavender': 0.515166, 'herbal': 0.506915, 'soft spicy': 0.506701, 'earthy': 0.48332099999999995}",3.83,685,"{'winter': 0.152941, 'spring': 0.976471, 'summer': 1.0, 'fall': 0.552941}","{'day': 0.955882, 'night': 0.28235299999999997}","{'female': 5, 'more female': 2, 'unisex': 79, 'more male': 128, 'male': 170}","{'way overpriced': 20, 'overpriced': 90, 'ok': 149, 'good value': 50, 'great value': 18}","{'topnotes': ['Lemon', 'Pink Pepper', 'Bergamot', 'Grapefruit'], 'midnotes': ['Sage', 'Lavender'], 'bottomnotes': ['Vetiver']}"
Zafferano Collector Edition,Acqua di Parma,"{'citrus': 1.0, 'warm spicy': 0.847294, 'aromatic': 0.7748430000000001, 'fresh spicy': 0.7213379999999999, 'vanilla': 0.714648, 'rose': 0.634393, 'white floral': 0.522931, 'patchouli': 0.522931, 'sweet': 0.492836, 'metallic': 0.489491}",3.49,35,"{'winter': 0.764706, 'spring': 0.8823529999999999, 'summer': 0.764706, 'fall': 1.0}","{'day': 0.941176, 'night': 0.8823529999999999}","{'female': 4, 'more female': 4, 'unisex': 5, 'more male': 7, 'male': 2}","{'way overpriced': 9, 'overpriced': 3, 'ok': 5, 'good value': 0, 'great value': 3}","{'topnotes': ['Bergamot', 'Coriander', 'Bitter Orange', 'Mandarin Orange'], 'midnotes': ['Geranium', 'Orange Blossom', 'Rose', 'Jasmine Sambac', 'Saffron'], 'bottomnotes': ['Tonka', 'Vanilla', 'Patchouli']}"
Mandarino Millesimato 2022,Acqua di Parma,"{'citrus': 1.0, 'green': 0.508175, 'fresh spicy': 0.485043, 'aromatic': 0.465564, 'woody': 0.44426000000000004}",4.48,29,"{'winter': 0.19047599999999998, 'spring': 0.619048, 'summer': 1.0, 'fall': 0.42857100000000004}","{'day': 0.952381, 'night': 0.238095}","{'female': 3, 'more female': 0, 'unisex': 11, 'more male': 6, 'male': 3}","{'way overpriced': 9, 'overpriced': 6, 'ok': 4, 'good value': 2, 'great value': 1}","{'topnotes': ['Lemon', 'Blood Orange', 'Bergamot', 'Mandarin Orange'], 'midnotes': ['Spearmint', 'Petitgrain'], 'bottomnotes': ['Musk', 'Cedar', 'Patchouli']}"
Colonia Ebano,Acqua di Parma,"{'woody': 1.0, 'warm spicy': 0.660411, 'honey': 0.5529189999999999, 'amber': 0.533515, 'aromatic': 0.530246, 'citrus': 0.490779, 'earthy': 0.470067, 'balsamic': 0.460472}",4.03,324,"{'winter': 0.7737229999999999, 'spring': 0.693431, 'summer': 0.20437999999999998, 'fall': 1.0}","{'day': 0.7883209999999999, 'night': 0.7737229999999999}","{'female': 1, 'more female': 0, 'unisex': 8, 'more male': 40, 'male': 58}","{'way overpriced': 1, 'overpriced': 23, 'ok': 50, 'good value': 16, 'great value': 3}","{'topnotes': ['Resins', 'Red Pepper', 'Bergamot', 'Petitgrain'], 'midnotes': ['Honey', 'Ebony'], 'bottomnotes': ['Patchouli', 'Vetiver']}"
Note Di Colonia V,Acqua di Parma,"{'citrus': 1.0, 'woody': 0.9130389999999999, 'aromatic': 0.830369, 'fresh spicy': 0.71764, 'warm spicy': 0.6639579999999999, 'fresh': 0.515798, 'powdery': 0.46319099999999996}",4.17,76,"{'winter': 0.12820499999999999, 'spring': 0.846154, 'summer': 0.897436, 'fall': 0.23076899999999997}","{'day': 1.0, 'night': 0.282051}","{'female': 1, 'more female': 0, 'unisex': 30, 'more male': 16, 'male': 3}","{'way overpriced': 33, 'overpriced': 15, 'ok': 3, 'good value': 0, 'great value': 0}","{'topnotes': ['Lemon', 'Pink Pepper', 'Calabrian bergamot'], 'midnotes': ['Ginger', 'Juniper'], 'bottomnotes': ['Cedar', 'Sandalwood']}"
Mirto di Panarea Limited Edition,Acqua di Parma,"{'aromatic': 1.0, 'fresh spicy': 0.698516, 'citrus': 0.686387, 'herbal': 0.5668310000000001, 'marine': 0.542576, 'woody': 0.5183180000000001}",3.97,38,"{'winter': 0.0, 'spring': 0.42857100000000004, 'summer': 1.0, 'fall': 0.09523809999999999}","{'day': 0.714286, 'night': 0.09523809999999999}","{'female': 1, 'more female': 3, 'unisex': 14, 'more male': 3, 'male': 2}","{'way overpriced': 3, 'overpriced': 4, 'ok': 8, 'good value': 4, 'great value': 0}","{'topnotes': ['Myrtle', 'Italian Lemon', 'Basil', 'Bergamot'], 'midnotes': ['Jasmine', 'Damask Rose', 'Sea Notes'], 'bottomnotes': ['Virginian Cedar', 'Mastic or Lentisque', 'Juniper', 'Amber']}"
Acqua di Parma Colonia Edizione Centenario,Acqua di Parma,"{'citrus': 1.0, 'aromatic': 0.975438, 'woody': 0.9743200000000001, 'fresh spicy': 0.643861, 'powdery': 0.579106, 'white floral': 0.545613, 'lavender': 0.545613, 'musky': 0.545613, 'rose': 0.545613, 'earthy': 0.536683}",3.75,4,"{'winter': 0.0, 'spring': 0.666667, 'summer': 1.0, 'fall': 0.333333}","{'day': 0.666667, 'night': 0.333333}","{'female': 0, 'more female': 0, 'unisex': 1, 'more male': 0, 'male': 0}","{'way overpriced': 1, 'overpriced': 0, 'ok': 0, 'good value': 0, 'great value': 0}","{'topnotes': ['Lemon', 'Rosemary', 'Lemon Verbena', 'Citruses'], 'midnotes': ['Lavender', 'Jasmine', 'Rose'], 'bottomnotes': ['Vetiver', 'Musk', 'Amber', 'Sandalwood', 'Patchouli']}"
Acqua di Parma Colonia Assoluta Edizione Speciale 2011,Acqua di Parma,"{'aromatic': 1.0, 'fresh spicy': 0.773846, 'lavender': 0.7307710000000001, 'white floral': 0.658975, 'citrus': 0.637438, 'amber': 0.58718, 'rose': 0.58718, 'musky': 0.58718, 'woody': 0.515385, 'floral': 0.5010249999999999}",3.67,9,"{'winter': 0.0, 'spring': 0.42857100000000004, 'summer': 0.42857100000000004, 'fall': 0.285714}","{'day': 1.0, 'night': 0.285714}","{'female': 0, 'more female': 0, 'unisex': 0, 'more male': 0, 'male': 1}","{'way overpriced': 0, 'overpriced': 0, 'ok': 0, 'good value': 1, 'great value': 0}","{'topnotes': ['Jasmine', 'Rose', 'Rosemary', 'Amalfi Lemon', 'Lavender', 'Musk', 'Amber'], 'midnotes': [], 'bottomnotes': []}"
Luce di Rosa,Acqua di Parma,"{'fresh spicy': 1.0, 'rose': 0.819273, 'aromatic': 0.801454, 'citrus': 0.7492730000000001, 'woody': 0.634093, 'warm spicy': 0.574272, 'soft spicy': 0.5096820000000001, 'musky': 0.476911, 'herbal': 0.455272}",3.94,86,"{'winter': 0.513514, 'spring': 1.0, 'summer': 0.8108110000000001, 'fall': 0.756757}","{'day': 1.0, 'night': 0.648649}","{'female': 6, 'more female': 13, 'unisex': 26, 'more male': 8, 'male': 0}","{'way overpriced': 12, 'overpriced': 15, 'ok': 9, 'good value': 5, 'great value': 0}","{'topnotes': ['Bergamot', 'Cardamom', 'Pink Pepper', 'Black Pepper', 'Mandarin'], 'midnotes': ['Geranium', 'Bulgarian Rose'], 'bottomnotes': ['Musk', 'Guaiac Wood', 'Cedar', 'Vetiver']}"
Camelia Eau de Parfum,Acqua di Parma,"{'citrus': 1.0, 'floral': 0.828685, 'powdery': 0.788528, 'musky': 0.698632, 'soft spicy': 0.675423, 'aromatic': 0.638946, 'warm spicy': 0.554211, 'white floral': 0.550526, 'fresh spicy': 0.502632, 'lactonic': 0.485685}",3.80,158,"{'winter': 0.142857, 'spring': 1.0, 'summer': 0.9047620000000001, 'fall': 0.396825}","{'day': 0.984127, 'night': 0.285714}","{'female': 19, 'more female': 19, 'unisex': 28, 'more male': 2, 'male': 0}","{'way overpriced': 12, 'overpriced': 22, 'ok': 13, 'good value': 3, 'great value': 1}","{'topnotes': ['Yellow Mandarin', 'Pink Pepper', 'Cardamom', 'Calabrian bergamot'], 'midnotes': ['Clary Sage', 'Jasmine Sambac', 'Camelia'], 'bottomnotes': ['Musk', 'Benzoin']}"
Note di Colonia I,Acqua di Parma,"{'citrus': 1.0, 'woody': 0.889944, 'violet': 0.7634010000000001, 'fresh spicy': 0.740231, 'powdery': 0.733993, 'floral': 0.728196, 'aromatic': 0.686317, 'lavender': 0.683195, 'rose': 0.665374, 'patchouli': 0.594081}",4.12,96,"{'winter': 0.175, 'spring': 1.0, 'summer': 0.95, 'fall': 0.35}","{'day': 0.9, 'night': 0.325}","{'female': 1, 'more female': 3, 'unisex': 17, 'more male': 16, 'male': 4}","{'way overpriced': 25, 'overpriced': 13, 'ok': 2, 'good value': 1, 'great value': 0}","{'topnotes': ['Neroli', 'Bergamot'], 'midnotes': ['Lavender', 'Violet', 'Damask Rose'], 'bottomnotes': ['Cedar', 'Patchouli']}"
Note di Colonia II,Acqua di Parma,"{'aromatic': 1.0, 'woody': 0.994285, 'citrus': 0.935211, 'fresh spicy': 0.893921, 'green': 0.606169, 'warm spicy': 0.59982, 'powdery': 0.582032, 'musky': 0.528677, 'earthy': 0.471507, 'herbal': 0.461976}",4.37,114,"{'winter': 0.207547, 'spring': 1.0, 'summer': 0.962264, 'fall': 0.7735850000000001}","{'day': 0.943396, 'night': 0.39622599999999997}","{'female': 1, 'more female': 1, 'unisex': 16, 'more male': 17, 'male': 7}","{'way overpriced': 14, 'overpriced': 12, 'ok': 9, 'good value': 2, 'great value': 1}","{'topnotes': ['Basil', 'Bergamot', 'Grapefruit', 'Orange', 'Cardamom'], 'midnotes': ['Guaiac Wood', 'Sandalwood'], 'bottomnotes': ['Musk', 'Vetiver']}"
Colonia Mirra,Acqua di Parma,"{'amber': 1.0, 'warm spicy': 0.5715319999999999, 'fresh spicy': 0.567622, 'balsamic': 0.512109, 'citrus': 0.510834, 'patchouli': 0.48532800000000004, 'sweet': 0.47699800000000003, 'white floral': 0.44282200000000005}",4.15,505,"{'winter': 0.891213, 'spring': 0.531381, 'summer': 0.209205, 'fall': 1.0}","{'day': 0.690377, 'night': 0.8159000000000001}","{'female': 1, 'more female': 1, 'unisex': 44, 'more male': 83, 'male': 68}","{'way overpriced': 16, 'overpriced': 53, 'ok': 83, 'good value': 18, 'great value': 2}","{'topnotes': ['Citruses', 'Orange Blossom'], 'midnotes': ['Myrhh', 'Nutmeg'], 'bottomnotes': ['Patchouli', 'Amber']}"
Colonia Artist Edition by Clym Evernden,Acqua di Parma,"{'woody': 1.0, 'aromatic': 0.788613, 'citrus': 0.7608929999999999, 'earthy': 0.535642, 'powdery': 0.518317, 'fresh spicy': 0.514852, 'fresh': 0.487128, 'warm spicy': 0.47326700000000005}",4.75,4,"{'winter': 0.5, 'spring': 1.0, 'summer': 1.0, 'fall': 1.0}","{'day': 1.0, 'night': 0.5}","{'female': 0, 'more female': 0, 'unisex': 0, 'more male': 0, 'male': 0}","{'way overpriced': 0, 'overpriced': 0, 'ok': 0, 'good value': 0, 'great value': 0}","{'topnotes': ['Jasmine', 'Damask Rose', 'Citruses', 'Rosemary', 'Lemon Verbena', 'Lavender', 'Patchouli', 'Musk', 'Amber', 'Sandalwood', 'Vetiver'], 'midnotes': [], 'bottomnotes': []}"
Blu Mediterraneo Quercia Marina,Acqua di Parma,"{'aromatic': 1.0, 'green': 0.82093, 'marine': 0.82093, 'woody': 0.690696, 'aquatic': 0.6646510000000001, 'fresh spicy': 0.560465, 'floral': 0.53442, 'warm spicy': 0.505115}",4.16,19,"{'winter': 0.0, 'spring': 0.5555559999999999, 'summer': 0.777778, 'fall': 0.222222}","{'day': 1.0, 'night': 0.333333}","{'female': 0, 'more female': 0, 'unisex': 1, 'more male': 1, 'male': 1}","{'way overpriced': 0, 'overpriced': 0, 'ok': 2, 'good value': 0, 'great value': 0}","{'topnotes': ['Carnation', 'Virginia Cedar', 'Seaweed', 'Mint'], 'midnotes': [], 'bottomnotes': []}"
Guidance,Amouage,"{'woody': 1.0, 'amber': 0.705395, 'fruity': 0.664007, 'warm spicy': 0.661517, 'sweet': 0.560662, 'nutty': 0.558805, 'powdery': 0.538337, 'vanilla': 0.534703, 'floral': 0.504951, 'balsamic': 0.491569}",3.87,"4,205","{'winter': 0.8988689999999999, 'spring': 0.80173, 'summer': 0.472389, 'fall': 1.0}","{'day': 0.817033, 'night': 0.784431}","{'female': 1402, 'more female': 616, 'unisex': 343, 'more male': 11, 'male': 13}","{'way overpriced': 733, 'overpriced': 738, 'ok': 582, 'good value': 99, 'great value': 66}","{'topnotes': ['Pear', 'Olibanum', 'Hazelnut'], 'midnotes': ['Jasmine Sambac', 'Rose', 'Saffron', 'Osmanthus'], 'bottomnotes': ['Labdanum', 'Ambergris', 'Vanilla', 'Akigalawood', 'Sandalwood']}"
Opus XIV – Royal Tobacco,Amouage,"{'amber': 1.0, 'sweet': 0.707341, 'balsamic': 0.674353, 'soft spicy': 0.6466759999999999, 'aromatic': 0.621192, 'warm spicy': 0.615086, 'fresh spicy': 0.596059, 'tobacco': 0.5750930000000001, 'vanilla': 0.561745, 'woody': 0.52591}",4.23,"1,949","{'winter': 1.0, 'spring': 0.282953, 'summer': 0.0913884, 'fall': 0.855009}","{'day': 0.362039, 'night': 0.8567659999999999}","{'female': 12, 'more female': 7, 'unisex': 225, 'more male': 399, 'male': 635}","{'way overpriced': 238, 'overpriced': 364, 'ok': 423, 'good value': 65, 'great value': 40}","{'topnotes': ['Basil', 'Olibanum', 'Bergamot', 'Elemi resin', 'Anise', 'Cardamom'], 'midnotes': ['Licorice', 'Fenugreek', 'Orange Blossom', 'Rose', 'Osmanthus', 'Lavender', 'Prunol', 'Tobacco'], 'bottomnotes': ['Benzoin', 'Bourbon Vanilla', 'Labdanum', 'Olibanum', 'Guaiac Wood', 'Birch Tar', 'Musk', 'Myrrh', 'Peru Balsam', 'Agarwood (Oud)', 'Tonka Bean', 'Vetiver']}"
Reflection Man,Amouage,"{'woody': 1.0, 'white floral': 0.8467870000000001, 'aromatic': 0.671129, 'powdery': 0.589317, 'fresh spicy': 0.521941, 'iris': 0.510166, 'citrus': 0.497496, 'earthy': 0.48083, 'floral': 0.467773, 'warm spicy': 0.454337}",4.37,"7,696","{'winter': 0.42328699999999997, 'spring': 1.0, 'summer': 0.8181820000000001, 'fall': 0.8009900000000001}","{'day': 0.9406100000000001, 'night': 0.599896}","{'female': 51, 'more female': 47, 'unisex': 718, 'more male': 1453, 'male': 862}","{'way overpriced': 543, 'overpriced': 1058, 'ok': 959, 'good value': 199, 'great value': 70}","{'topnotes': ['Rosemary', 'Pink Pepper', 'Petitgrain'], 'midnotes': ['Jasmine', 'Ylang-Ylang', 'Neroli', 'Orris Root'], 'bottomnotes': ['Patchouli', 'Cedar', 'Sandalwood', 'Vetiver']}"
Reflection 45 Man,Amouage,"{'amber': 1.0, 'aromatic': 0.826822, 'woody': 0.7961879999999999, 'warm spicy': 0.7082630000000001, 'powdery': 0.618729, 'fresh spicy': 0.576636, 'white floral': 0.5731040000000001, 'iris': 0.558109, 'balsamic': 0.555066, 'vanilla': 0.540488}",4.39,"1,334","{'winter': 0.888728, 'spring': 0.971098, 'summer': 0.693642, 'fall': 1.0}","{'day': 0.92341, 'night': 0.921965}","{'female': 12, 'more female': 6, 'unisex': 135, 'more male': 327, 'male': 371}","{'way overpriced': 401, 'overpriced': 250, 'ok': 125, 'good value': 36, 'great value': 28}","{'topnotes': ['Clary Sage', 'Benzoin', 'Juniper Berries', 'Lavender', 'Cardamom', 'Pink Pepper'], 'midnotes': ['Jasmine', 'Angelica', 'Iris', 'Vanilla', 'Neroli', 'Tonka Bean'], 'bottomnotes': ['Cedar', 'Olibanum', 'Opoponax', 'Patchouli', 'Myrrh', 'Sandalwood', 'Vetiver']}"
Enclave,Amouage,"{'amber': 1.0, 'aromatic': 0.894962, 'warm spicy': 0.874018, 'green': 0.823355, 'woody': 0.7463890000000001, 'fresh spicy': 0.660571, 'balsamic': 0.550131, 'cinnamon': 0.512974, 'patchouli': 0.476958, 'leather': 0.46443100000000004}",4.15,"1,771","{'winter': 0.8280329999999999, 'spring': 0.968198, 'summer': 0.588928, 'fall': 1.0}","{'day': 0.888104, 'night': 0.7962309999999999}","{'female': 24, 'more female': 10, 'unisex': 327, 'more male': 515, 'male': 282}","{'way overpriced': 210, 'overpriced': 317, 'ok': 414, 'good value': 67, 'great value': 22}","{'topnotes': ['Cardamom', 'Pink Pepper', 'Cinnamon', 'Peppermint'], 'midnotes': ['Vetiver', 'Olibanum', 'Rose', 'Patchouli'], 'bottomnotes': ['Amber Xtreme', 'Leather', 'Labdanum']}"
